calibration_basis_error,calibration_peak_state_bytes,calibration_size,clean_marginal_attenuation_rate,clean_target_correlation_error,clean_target_scale_scatter_error,contaminate_calibration,contaminated_calibration_rows,contaminated_cells,contamination_phase,diagnostics,effective_n,elapsed_seconds,epoch_size,front_loaded,k,marginal_clipped_coordinates,marginal_lambda,marginal_retained_contamination_rate,method,n,output_bytes,p,parallel_clipped_rows,parallel_lambda,rank,relative_location_error,relative_scale_error,residual_clipped_rows,residual_lambda,scenario,scheduled,seed,spectrum,state_bytes,status,subspace_error,subspace_error_final_regime,throughput_rows_per_second,tier,transformed_target_compression_error,transformed_target_scatter_compression_error
,0,512,,0.06422052257904275,,,0,17450,,{},4000,2.248270107,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,525,weak,195600,completed,0.06705317734651972,,1779.1456584980515,dense,,
,0,512,0.0019118049849356342,2.2734800623892437,0.988303375928879,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.348412105,,,10,0,3.0,0.2188538681948424,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,525,weak,38024,completed,0.934525718485971,,11480.657366941943,dense,2.3323955957820734,0.9919958994970723
,1304752,512,0.003204842306467028,1.6627868764212197,0.9936637666980166,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 7.020084659458529, 'residual_radius': 7.072654980514429, 'marginal_clipped_coordinates': 14460, 'parallel_clipped_rows': 289, 'residual_clipped_rows': 635, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.297202104,,,10,14460,3.0,0.20017191977077364,dual_bound,4000,22000,50,289,4.0,5,,,635,1.5,casewise_cauchy,,525,weak,13200,completed,0.8386735973156569,,13458.854921161661,dense,1.6531335054880985,0.9941760319094834
,0,512,,0.39386986193461715,31641099.620506197,,0,17527,,{},4000,0.005653682,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,525,weak,400,completed,0.9476825565188256,,707503.534864536,dense,,
,0,512,,0.10529574174955371,,,0,17527,,{},4000,0.013904375,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,525,weak,4040,completed,0.11040848809501987,,287679.2376500202,dense,,
,0,512,,0.08987283204650187,,,0,17527,,{},4000,2.247523406,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,525,weak,195600,completed,0.0865771451935551,,1779.7367490463412,dense,,
,0,512,0.0020167367226932202,2.1858706749047245,0.9967359594643365,,0,17527,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.368553624,,,10,0,3.0,0.21772123010212815,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,525,weak,38024,completed,0.9398560303214171,,10853.237465384413,dense,2.29204404058681,0.9978729297042293
,1304752,512,0.0033211578793036407,1.6175588889909052,0.9944115918541123,,0,17527,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 7.020084659458529, 'residual_radius': 7.072654980514429, 'marginal_clipped_coordinates': 14555, 'parallel_clipped_rows': 18, 'residual_clipped_rows': 2949, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.309111685,,,10,14555,3.0,0.19929252011182746,dual_bound,4000,22000,50,18,4.0,5,,,2949,1.5,cellwise_cauchy,,525,weak,13200,completed,0.8745083529769794,,12940.306672651343,dense,1.6696270854132207,0.9956610249370477
,0,512,,0.563802772617237,0.6474925332284259,,0,17450,,{},4000,0.00314825,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,525,weak,400,completed,0.46071871428226485,,1270547.1293575796,dense,,
,0,512,,0.571600237918127,,,0,17450,,{},4000,0.014257689,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,525,weak,4040,completed,0.46067436946232404,,280550.37530977145,dense,,
,0,512,,0.5726431043395452,,,0,17450,,{},4000,2.270555898,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,525,weak,195600,completed,0.46077762634458774,,1761.683120650483,dense,,
,0,512,0.0037907422623938646,5.375984606217268,1.025643303045243,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.381895713,,,10,0,3.0,1.0,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,525,weak,38024,completed,0.8750068386962547,,10474.06363527312,dense,4.404749917255744,0.8322083318777079
,1304752,512,0.003204842306467028,4.930915681339671,1.044817311777349,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 7.020084659458529, 'residual_radius': 7.072654980514429, 'marginal_clipped_coordinates': 503, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 635, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.311658557,,,10,503,3.0,1.0,dual_bound,4000,22000,50,0,4.0,5,,,635,1.5,bounded_out_of_subspace,,525,weak,13200,completed,0.8783437032167357,,12834.558558262208,dense,3.8187806719399977,0.7788291546828352
,0,512,,0.5679047728564333,0.7210104966583284,,0,17450,,{},4000,0.002213305,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,525,weak,400,completed,0.11384854845517249,,1807252.0506663113,dense,,
,0,512,,0.5734516609325914,,,0,17450,,{},4000,0.008275362,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,525,weak,4040,completed,0.11415488364871941,,483362.54051484395,dense,,
,0,512,,0.574354698655736,,,0,17450,,{},4000,2.333000718,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,525,weak,195600,completed,0.11516340929812878,,1714.530119574528,dense,,
,0,512,0.0037633525061626953,5.464089240042363,0.9942408060747371,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.405273852,,,10,0,3.0,1.0,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,525,weak,38024,completed,0.813365996491442,,9869.869423502803,dense,4.068872868983116,0.688226118779946
,1304752,512,0.003204842306467028,5.116640893288071,1.0283225625896069,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 7.020084659458529, 'residual_radius': 7.072654980514429, 'marginal_clipped_coordinates': 503, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 286, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.323869124,,,10,503,3.0,1.0,dual_bound,4000,22000,50,0,4.0,5,,,286,1.5,in_subspace_leverage,,525,weak,13200,completed,0.8140743914270555,,12350.667919798369,dense,3.5771402374142633,0.6425204173968578
,0,512,,0.4961468422333371,111.64331805729952,,0,17450,,{},4000,0.003489376,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,525,weak,400,completed,0.928585743623264,,1146336.7662298358,dense,,
,0,512,,0.5270583862708534,,,0,17450,,{},4000,0.010737145,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,525,weak,4040,completed,0.4591841511143684,,372538.51000428887,dense,,
,0,512,,0.5306694283997377,,,0,17450,,{},4000,2.384267719,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,525,weak,195600,completed,0.45946790497762935,,1677.6639502872874,dense,,
,0,512,0.0036099698712681455,5.162135471575024,1.0114591103883288,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.328615599,,,10,0,3.0,0.9605157593123209,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,525,weak,38024,completed,0.8709380776347317,,12172.27670315188,dense,4.36768040583727,0.8654129738111341
,1304752,512,0.003204842306467028,4.488560478685974,1.0068961330599255,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 7.020084659458529, 'residual_radius': 7.072654980514429, 'marginal_clipped_coordinates': 1195, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 634, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.282127118,,,10,1195,3.0,0.9603438395415472,dual_bound,4000,22000,50,0,4.0,5,,,634,1.5,mixed,,525,weak,13200,completed,0.8591577812218613,,14178.006100072946,dense,3.689672521561858,0.8547342126169531
,0,512,,0.024650963989588343,0.02510532025701227,,0,0,,{},4000,0.00344831,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,clean,,526,strong,400,completed,0.017386573806493433,,1159988.5161136906,dense,,
,0,512,,0.03257573712022461,,,0,0,,{},4000,0.01308592,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,clean,,526,strong,4040,completed,0.020392269373165538,,305672.0505703841,dense,,
,0,512,,0.03327520189663853,,,0,0,,{},4000,2.339313329,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,clean,,526,strong,195600,completed,0.020330930947281004,,1709.9034791162,dense,,
,0,512,0.00306,1.471080636558965,0.5444739641216912,,0,0,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.33780203,,,10,0,3.0,,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,clean,,526,strong,38024,completed,0.23186288464169955,,11841.255068834253,dense,1.4700898593508687,0.5427328228940403
,1304752,512,0.0028153669724770643,1.548559444103883,0.6431660937795056,,0,0,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 9.880303673269058, 'residual_radius': 5.760407834166182, 'marginal_clipped_coordinates': 491, 'parallel_clipped_rows': 1, 'residual_clipped_rows': 312, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.286882478,,,10,491,3.0,,dual_bound,4000,22000,50,1,4.0,5,,,312,1.5,clean,,526,strong,13200,completed,0.25395588054830714,,13942.991666434225,dense,1.539240820005047,0.6634165667105035
,0,512,,0.8234588807151948,246419.18094549325,,0,17450,,{},4000,0.004242154,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,526,strong,400,completed,0.9532386337785999,,942917.2066832086,dense,,
,0,512,,0.07325750183120072,,,0,17450,,{},4000,0.00935465,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,526,strong,4040,completed,0.03131810728325358,,427594.832516449,dense,,
,0,512,,0.05027065778329807,,,0,17450,,{},4000,2.2773489,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,526,strong,195600,completed,0.026883067421701663,,1756.4282749999354,dense,,
,0,512,0.0018241577649958916,1.6835336976534372,0.8749163184645994,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.315664512,,,10,0,3.0,0.26200573065902577,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,526,strong,38024,completed,0.6626777625159063,,12671.681002899686,dense,2.4339707666760897,0.9135174740922419
,1304752,512,0.002688754380375916,1.5189511972572205,0.6755477512674903,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 9.880303673269058, 'residual_radius': 5.760407834166182, 'marginal_clipped_coordinates': 13652, 'parallel_clipped_rows': 65, 'residual_clipped_rows': 633, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.285034102,,,10,13652,3.0,0.24183381088825215,dual_bound,4000,22000,50,65,4.0,5,,,633,1.5,casewise_cauchy,,526,strong,13200,completed,0.2579190234145745,,14033.408535796885,dense,1.6289249475924674,0.7249786767223526
,0,512,,0.7753617054565676,3237989.6265546638,,0,17151,,{},4000,0.003064108,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,526,strong,400,completed,0.9407804893278985,,1305437.0146222,dense,,
,0,512,,0.15689159692836283,,,0,17151,,{},4000,0.011585528,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,526,strong,4040,completed,0.08582652531429677,,345258.32573189586,dense,,
,0,512,,0.10330741626080929,,,0,17151,,{},4000,2.149732919,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,526,strong,195600,completed,0.03558791087316706,,1860.6962588918705,dense,,
,0,512,0.0018485198168980963,2.0114718595727337,0.8814401154455472,,0,17151,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.353629122,,,10,0,3.0,0.258702116494665,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,526,strong,38024,completed,0.5706172236448496,,11311.285612953561,dense,3.0088360673495402,0.9196341935261414
,1304752,512,0.002779031981125476,1.7388729747449054,0.8150854784803885,,0,17151,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 9.880303673269058, 'residual_radius': 5.760407834166182, 'marginal_clipped_coordinates': 13477, 'parallel_clipped_rows': 2, 'residual_clipped_rows': 3203, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.315485755,,,10,13477,3.0,0.2396944784560667,dual_bound,4000,22000,50,2,4.0,5,,,3203,1.5,cellwise_cauchy,,526,strong,13200,completed,0.36330353935333043,,12678.86088866358,dense,2.191536206274457,0.8439950106308098
,0,512,,0.27138090945168786,0.2675553104739145,,0,17450,,{},4000,0.004204148,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,526,strong,400,completed,0.4498704018831451,,951441.290839428,dense,,
,0,512,,0.28094419119009667,,,0,17450,,{},4000,0.010945283,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,526,strong,4040,completed,0.4495841548032746,,365454.23265894543,dense,,
,0,512,,0.28140644287642014,,,0,17450,,{},4000,2.292414019,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,526,strong,195600,completed,0.44959176743901547,,1744.8855079611164,dense,,
,0,512,0.004113941385921666,1.3951686956353322,0.6214757595357184,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.380111111,,,10,0,3.0,1.0,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,526,strong,38024,completed,0.4935719287359096,,10523.238822134826,dense,1.3547577166403109,0.5878895750521393
,1304752,512,0.002688754380375916,1.4645240113027949,0.7254364773367221,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 9.880303673269058, 'residual_radius': 5.760407834166182, 'marginal_clipped_coordinates': 422, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 284, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.281974246,,,10,422,3.0,1.0,dual_bound,4000,22000,50,0,4.0,5,,,284,1.5,bounded_out_of_subspace,,526,strong,13200,completed,0.4921729351106876,,14185.692689111758,dense,1.378159657541701,0.7023138595937266
,0,512,,0.4632727936921439,0.6211426936594986,,0,17450,,{},4000,0.002470065,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,526,strong,400,completed,0.07716994130674518,,1619390.5828389132,dense,,
,0,512,,0.4662779699464893,,,0,17450,,{},4000,0.011060027,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,526,strong,4040,completed,0.07384321317951413,,361662.7699010138,dense,,
,0,512,,0.4663208422853112,,,0,17450,,{},4000,2.21961081,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,526,strong,195600,completed,0.07363194717771127,,1802.117732522667,dense,,
,0,512,0.002996439331689948,1.9480596921214635,0.6872424354434497,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.356046861,,,10,0,3.0,1.0,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,526,strong,38024,completed,0.30883230442601173,,11234.476239350977,dense,1.24870169979164,0.3622447951487744
,1304752,512,0.002688754380375916,2.144841525761962,0.7905712485882511,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 9.880303673269058, 'residual_radius': 5.760407834166182, 'marginal_clipped_coordinates': 422, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 284, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.297488181,,,10,422,3.0,1.0,dual_bound,4000,22000,50,0,4.0,5,,,284,1.5,in_subspace_leverage,,526,strong,13200,completed,0.3692641439968548,,13445.912326849717,dense,1.3054576760036711,0.4066690007611142
,0,512,,0.7040970311435988,298.4559105122205,,0,17450,,{},4000,0.004232038,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,526,strong,400,completed,0.7717639364975466,,945171.0972349494,dense,,
,0,512,,0.2587240116783243,,,0,17450,,{},4000,0.010889975,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,526,strong,4040,completed,0.4493228962699045,,367310.30144697306,dense,,
,0,512,,0.2597586205630026,,,0,17450,,{},4000,2.238199612,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,526,strong,195600,completed,0.44933032092571884,,1787.150698514195,dense,,
,0,512,0.003911257189811011,1.424024674277157,0.6292733997417462,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.397460577,,,10,0,3.0,0.9622349570200573,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,526,strong,38024,completed,0.495173567295174,,10063.891191905557,dense,1.458682955628597,0.612202523082855
,1304752,512,0.002688754380375916,1.4674277493694403,0.7261443591921091,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 9.880303673269058, 'residual_radius': 5.760407834166182, 'marginal_clipped_coordinates': 1076, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 453, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.270476783,,,10,1076,3.0,0.9625214899713467,dual_bound,4000,22000,50,0,4.0,5,,,453,1.5,mixed,,526,strong,13200,completed,0.4913929580385921,,14788.699997219355,dense,1.488658313963704,0.728637141858566
,0,512,,0.039597350009270116,0.040402887506262385,,0,0,,{},4000,0.003442698,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,clean,,526,weak,400,completed,0.0462422781593917,,1161879.432933124,dense,,
,0,512,,0.045937921439419035,,,0,0,,{},4000,0.010122517,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,clean,,526,weak,4040,completed,0.052272045705411364,,395158.6349521567,dense,,
,0,512,,0.04670859733853429,,,0,0,,{},4000,2.293029613,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,clean,,526,weak,195600,completed,0.05140861673330949,,1744.4170704654568,dense,,
,0,512,0.002955,2.221453388018775,0.99677824937332,,0,0,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.323864374,,,10,0,3.0,,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,clean,,526,weak,38024,completed,0.7197724122499914,,12350.849062515286,dense,2.2244861327252017,0.9967728286024707
,1304752,512,0.0030561926605504586,1.568346491223694,0.9939930810820042,,0,0,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 6.891808115899254, 'residual_radius': 7.027740893982284, 'marginal_clipped_coordinates': 533, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 303, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.274140986,,,10,533,3.0,,dual_bound,4000,22000,50,0,4.0,5,,,303,1.5,clean,,526,weak,13200,completed,0.7191216784521959,,14591.032367557036,dense,1.5651142367098314,0.9939314153314772
,0,512,,0.4914242729217864,3514555.2029562118,,0,17450,,{},4000,0.004135379,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,526,weak,400,completed,0.9277067527679299,,967263.2181959623,dense,,
,0,512,,0.08313785779448624,,,0,17450,,{},4000,0.010011552,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,526,weak,4040,completed,0.0849155710621607,,399538.4531788878,dense,,
,0,512,,0.06321440931719992,,,0,17450,,{},4000,2.299753083,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,526,weak,195600,completed,0.06870570434237776,,1739.317159554385,dense,,
