calibration_peak_state_bytes,calibration_size,clean_marginal_attenuation_rate,clean_target_correlation_error,clean_target_scale_scatter_error,contaminated_calibration_rows,contaminated_cells,diagnostics,effective_n,elapsed_seconds,k,marginal_clipped_coordinates,marginal_lambda,marginal_retained_contamination_rate,method,n,output_bytes,p,parallel_clipped_rows,parallel_lambda,rank,residual_clipped_rows,residual_lambda,scenario,seed,spectrum,state_bytes,status,subspace_error,throughput_rows_per_second,tier,transformed_target_compression_error,transformed_target_scatter_compression_error
0,512,0.003911208952485782,11.577696629965121,1.0733762882767712,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.260751965,10,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,in_subspace_leverage,503,weak,355200,completed,0.9181488282452298,23010.373095366704,oracle_ablation,6.991532504389728,0.7103306774068987
0,512,0.003911208952485782,11.14114485289169,1.2792675987486724,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.294820628,20,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,in_subspace_leverage,503,weak,387200,completed,0.906588920757793,20351.357504061758,oracle_ablation,6.695477321514938,0.5829100002020938
0,512,0.003911208952485782,10.092289533402537,1.4043971723475157,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.50456888,40,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,in_subspace_leverage,503,weak,451200,completed,0.8251396141858841,11891.339790912194,oracle_ablation,5.987631429055785,0.544616620512052
0,512,0.0041441937259218495,9.907606510263657,0.9988091219844409,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.261801165,10,0,3.0,0.9592622950819673,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,mixed,503,weak,355200,completed,0.9537472608308685,22918.156227456053,oracle_ablation,7.595895949202385,0.9438538834612054
0,512,0.0041441937259218495,10.449140668889717,1.090566078322122,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.328537277,20,0,3.0,0.9592622950819673,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,mixed,503,weak,387200,completed,0.9433187615321552,18262.76778936108,oracle_ablation,8.043433755423482,0.7819977245654853
0,512,0.0041441937259218495,9.10581156869216,1.177715561595952,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.50871096,40,0,3.0,0.9592622950819673,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,mixed,503,weak,451200,completed,0.861073874222825,11794.51687064104,oracle_ablation,6.922636621575695,0.7334763341703855
0,512,0.0026691666666666665,2.8694715463486204,0.9973752041670787,0,0,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.251441057,10,0,3.0,,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,clean,504,strong,355200,completed,0.7384684563746364,23862.451389551705,oracle_ablation,2.8747930352318534,0.9973647157227084
0,512,0.0026691666666666665,3.1276650940589814,0.8513698031767448,0,0,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.347552539,20,0,3.0,,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,clean,504,strong,387200,completed,0.47550240418847567,17263.576946563466,oracle_ablation,3.134492891474038,0.8510916208817181
0,512,0.0026691666666666665,2.1643287807652425,0.5589434545343775,0,0,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.397117661,40,0,3.0,,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,clean,504,strong,451200,completed,0.15190931242366015,15108.872229180459,oracle_ablation,2.1684899476374864,0.5574397286330457
0,512,0.0008769033204916529,3.760383466223788,0.9974731034523048,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.269195648,10,0,3.0,0.23839708561020037,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,casewise_cauchy,504,strong,355200,completed,0.8966577441055702,22288.621842801855,oracle_ablation,4.862592033357601,0.9973758364108186
0,512,0.0008769033204916529,2.369216348725081,0.9920527921933492,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.302685332,20,0,3.0,0.23839708561020037,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,casewise_cauchy,504,strong,387200,completed,0.9364439645994193,19822.566096463506,oracle_ablation,3.0194824457706564,0.9925931599801635
0,512,0.0008769033204916529,1.8322667428531736,0.7927114747263985,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.446067815,40,0,3.0,0.23839708561020037,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,casewise_cauchy,504,strong,451200,completed,0.534625364401684,13450.869572376569,oracle_ablation,2.775555717828283,0.8748377535475136
0,512,0.000869850859115358,3.0821806411178074,0.9986935757742711,0,110158,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.309693274,10,0,3.0,0.23653297990159589,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,cellwise_cauchy,504,strong,355200,completed,0.8669134260311416,19374.008103256383,oracle_ablation,4.274498501582715,0.9990150653137214
0,512,0.000869850859115358,2.2028343988612353,0.9953548711694712,0,110158,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.340986582,20,0,3.0,0.23653297990159589,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,cellwise_cauchy,504,strong,387200,completed,0.7886982917747719,17596.000302440054,oracle_ablation,3.161804600337197,0.996767023726858
0,512,0.000869850859115358,2.5504498954583346,0.839998948388942,0,110158,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.415813274,40,0,3.0,0.23653297990159589,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,cellwise_cauchy,504,strong,451200,completed,0.4875614139159382,14429.553780911765,oracle_ablation,3.962497227660209,0.9067471615884434
0,512,0.004318473674555128,6.400780434405767,1.0027320482132067,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.231426683,10,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,bounded_out_of_subspace,504,strong,355200,completed,0.8259776738034704,25926.137480007004,oracle_ablation,5.325376797506436,0.9345864207166636
0,512,0.004318473674555128,3.97793230706171,0.9634161380796505,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.333595862,20,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,bounded_out_of_subspace,504,strong,387200,completed,0.554395188181754,17985.834608464058,oracle_ablation,3.1601524527144678,0.7546521628429302
0,512,0.004318473674555128,2.4721727815827306,0.7803159059995546,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.439659145,40,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,bounded_out_of_subspace,504,strong,451200,completed,0.3580942301777428,13646.935514101498,oracle_ablation,1.8774180290529678,0.47487313953749033
0,512,0.0039497339937626125,7.457478968708802,0.9442616915024233,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.251786506,10,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,in_subspace_leverage,504,strong,355200,completed,0.8206485461747052,23829.712303962784,oracle_ablation,5.267625334355061,0.6956067679185844
0,512,0.0039497339937626125,4.9926307298523565,0.9627915062633544,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.287215738,20,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,in_subspace_leverage,504,strong,387200,completed,0.5483018409833887,20890.22015917526,oracle_ablation,3.3678097685259156,0.5620557790568925
0,512,0.0039497339937626125,3.0695712034686347,0.849182490609965,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.423212787,40,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,in_subspace_leverage,504,strong,451200,completed,0.2086469433443032,14177.265395338824,oracle_ablation,1.9338827396569414,0.3653387827209727
0,512,0.003976334617501376,5.9725904914121655,0.9984615094003104,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.242446144,10,0,3.0,0.9609289617486338,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,mixed,504,strong,355200,completed,0.8209576148362947,24747.7641879922,oracle_ablation,5.2145829443321885,0.9657221289922002
0,512,0.003976334617501376,3.9327214575139275,0.950455548214563,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.3181241,20,0,3.0,0.9609289617486338,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,mixed,504,strong,387200,completed,0.560971835192349,18860.56416348211,oracle_ablation,3.3290287433902233,0.7908801921377827
0,512,0.003976334617501376,2.4169181635205836,0.7494599993411901,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.47988583,40,0,3.0,0.9609289617486338,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,mixed,504,strong,451200,completed,0.3564191060855965,12502.973884434137,oracle_ablation,1.9867434960667978,0.5080265391646918
0,512,0.0027391666666666667,4.402962244743352,0.9991136058095668,0,0,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.307106006,10,0,3.0,,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,clean,504,weak,355200,completed,0.9308878940296819,19537.227806609553,oracle_ablation,4.410418504140186,0.9991090904288171
0,512,0.0027391666666666667,3.4007671327799756,0.9983427099527499,0,0,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.336922276,20,0,3.0,,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,clean,504,weak,387200,completed,0.9087968595304108,17808.261511328506,oracle_ablation,3.406435807890104,0.9983314107855409
0,512,0.0027391666666666667,2.475266479516594,0.9925976666128624,0,0,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.502565934,40,0,3.0,,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,clean,504,weak,451200,completed,0.7482302716480315,11938.732003271833,oracle_ablation,2.4812326812812953,0.9925779196059628
0,512,0.000910842047330765,5.245553353829086,0.9947725838065917,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.234706626,10,0,3.0,0.21308743169398908,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,casewise_cauchy,504,weak,355200,completed,0.965936841990154,25563.828777462804,oracle_ablation,5.250584255963697,0.996204071336575
0,512,0.000910842047330765,3.5210989932701793,0.9884654278158936,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.322004146,20,0,3.0,0.21308743169398908,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,casewise_cauchy,504,weak,387200,completed,0.9715315434278858,18633.30045446061,oracle_ablation,3.497994475178624,0.9916859841002411
0,512,0.000910842047330765,2.523026617961323,0.9732180061920077,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.494856111,40,0,3.0,0.21308743169398908,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,casewise_cauchy,504,weak,451200,completed,0.9637749801945307,12124.736598433155,oracle_ablation,2.471130706052021,0.9804636402437584
0,512,0.0008942214037166593,4.603457763979012,0.9987008622327104,0,109666,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.285184731,10,0,3.0,0.21403169624131455,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,cellwise_cauchy,504,weak,355200,completed,0.9426001111552458,21038.994545609105,oracle_ablation,4.782744386980333,0.9992162358537082
0,512,0.0008942214037166593,3.3083914245582067,0.9972098512976317,0,109666,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.368930448,20,0,3.0,0.21403169624131455,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,cellwise_cauchy,504,weak,387200,completed,0.9349373342174255,16263.22802177607,oracle_ablation,3.4366721007328653,0.9983217320559765
0,512,0.0008942214037166593,2.3435348255855684,0.9920636798545774,0,109666,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.503498779,40,0,3.0,0.21403169624131455,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,cellwise_cauchy,504,weak,451200,completed,0.906292498616548,11916.61281069363,oracle_ablation,2.4356547495140504,0.9952722305926394
0,512,0.0046239222161071365,10.259875352772806,1.001808372242447,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.273376417,10,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,bounded_out_of_subspace,504,weak,355200,completed,0.9480695712755721,21947.760036667685,oracle_ablation,7.52788190841817,0.9166086247885702
0,512,0.0046239222161071365,11.062249145729641,1.1084877628992897,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.356129257,20,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,bounded_out_of_subspace,504,weak,387200,completed,0.9369485172189225,16847.81545482516,oracle_ablation,8.169737997341574,0.7548054227992459
0,512,0.0046239222161071365,9.703591792744543,1.1988948708593015,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.416590059,40,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,bounded_out_of_subspace,504,weak,451200,completed,0.8480908895341387,14402.648047825836,oracle_ablation,7.078090210351972,0.7065716931021203
0,512,0.0045835626490552195,10.666627001795765,0.987182929716783,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.227793633,10,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,in_subspace_leverage,504,weak,355200,completed,0.9178982308701353,26339.629957962872,oracle_ablation,7.398861427996257,0.8422172435602582
0,512,0.0045835626490552195,10.778904207512323,1.100373093275153,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.316417952,20,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,in_subspace_leverage,504,weak,387200,completed,0.909608212966449,18962.261660804885,oracle_ablation,7.483557046336855,0.6907903150414583
0,512,0.0045835626490552195,9.635244352619171,1.1945854789774073,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.445603748,40,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,in_subspace_leverage,504,weak,451200,completed,0.8230539063650726,13464.87776848771,oracle_ablation,6.616948642581272,0.6450815883510995
0,512,0.004300128416804256,8.848007081176398,0.997368205326972,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.269410818,10,0,3.0,0.9594899817850637,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,mixed,504,weak,355200,completed,0.9440312019863452,22270.820617158737,oracle_ablation,6.804364828081138,0.9660774025195843
0,512,0.004300128416804256,10.84861740524793,1.071592786620876,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.322645422,20,0,3.0,0.9594899817850637,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,mixed,504,weak,387200,completed,0.9373132531064529,18596.265717354574,oracle_ablation,8.478484262308164,0.80241167413569
0,512,0.004300128416804256,9.53605617311202,1.1524549256600718,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.44704339,40,0,3.0,0.9594899817850637,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,mixed,504,weak,451200,completed,0.8511523631257184,13421.515974098174,oracle_ablation,7.373467671719591,0.7525203186601719
0,512,0.0027391666666666667,3.056553523673093,0.9983979954596616,0,0,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.227812225,10,0,3.0,,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,clean,505,strong,355200,completed,0.7722617783283251,26337.480352514005,oracle_ablation,3.0588658952876666,0.9983958924261943
0,512,0.0027391666666666667,3.154244465871331,0.8563781730753306,0,0,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.32222514,20,0,3.0,,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,clean,505,strong,387200,completed,0.4141550351479654,18620.521043143934,oracle_ablation,3.1551186791928436,0.8558498679294819
0,512,0.0027391666666666667,2.189208478084827,0.5630897375021998,0,0,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.439142657,40,0,3.0,,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,clean,505,strong,451200,completed,0.1556056462693265,13662.986057854088,oracle_ablation,2.1892102733194174,0.5613381046035387
0,512,0.0008970831040176115,3.7858897271677874,0.9972601964237289,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.299195971,10,0,3.0,0.23854280510018214,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,casewise_cauchy,505,strong,355200,completed,0.8841149453793239,20053.745977749146,oracle_ablation,4.863882044966789,0.9968757945867082
0,512,0.0008970831040176115,2.474202823023575,0.9907040351737112,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.332429175,20,0,3.0,0.23854280510018214,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,casewise_cauchy,505,strong,387200,completed,0.9149276476960214,18048.95734557594,oracle_ablation,3.1699379117325894,0.9918861073548243
0,512,0.0008970831040176115,1.8790682460821517,0.7938752000830689,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.513621688,40,0,3.0,0.23854280510018214,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,casewise_cauchy,505,strong,451200,completed,0.5453797875830086,11681.749700569499,oracle_ablation,2.8244037933777344,0.8758139357551197
0,512,0.0009146000253189174,3.1547944172980693,0.9991433240678728,0,109906,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.279917377,10,0,3.0,0.23909522683020035,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,cellwise_cauchy,505,strong,355200,completed,0.9018720009437443,21434.896483757777,oracle_ablation,4.29858061075381,0.9992817702173965
0,512,0.0009146000253189174,2.139713429799619,0.9958954238543974,0,109906,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.328612326,20,0,3.0,0.23909522683020035,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,cellwise_cauchy,505,strong,387200,completed,0.8087112087835123,18258.596909721517,oracle_ablation,3.0109787396312155,0.9970223353535336
0,512,0.0009146000253189174,2.5397690950638294,0.841353327358773,0,109906,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.455226043,40,0,3.0,0.23909522683020035,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,cellwise_cauchy,505,strong,451200,completed,0.4189794105243906,13180.265259999635,oracle_ablation,3.928358196381104,0.9073638319807273
0,512,0.004207484865162356,7.257829878259628,1.016231145637814,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.313147568,10,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,bounded_out_of_subspace,505,strong,355200,completed,0.8689759470319388,19160.295698033333,oracle_ablation,5.978612202667956,0.8928862663548833
0,512,0.004207484865162356,4.230213045986034,0.9999020724374748,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.314589625,20,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,bounded_out_of_subspace,505,strong,387200,completed,0.5531611973660248,19072.46623279455,oracle_ablation,3.2924603015064964,0.7222223151782556
0,512,0.004207484865162356,2.5638193824001,0.8385729849353869,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.412020455,40,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,bounded_out_of_subspace,505,strong,451200,completed,0.36807978311289036,14562.383802037208,oracle_ablation,1.8943386335972456,0.4561891631664121
0,512,0.004056136488717666,7.566810719359044,0.9499848515592584,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.272979358,10,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,in_subspace_leverage,505,strong,355200,completed,0.8596582722277912,21979.68389976212,oracle_ablation,5.300417443688724,0.6851374627081338
0,512,0.004056136488717666,5.06431005992483,0.9782853053361465,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.30496577,20,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,in_subspace_leverage,505,strong,387200,completed,0.5254059677185422,19674.339188952254,oracle_ablation,3.3855078084628216,0.5550207251939995
0,512,0.004056136488717666,3.095635262109798,0.8715213954056434,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.502685357,40,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,in_subspace_leverage,505,strong,451200,completed,0.2166747737478177,11935.895717766052,oracle_ablation,1.9296531086405555,0.36203292230769857
0,512,0.003897450009172629,7.022486741330449,1.0055703668445457,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.253261259,10,0,3.0,0.959936247723133,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,mixed,505,strong,355200,completed,0.8719756108702705,23690.950695305513,oracle_ablation,6.097419172626535,0.9281570458866932
0,512,0.003897450009172629,4.182675878355635,0.9804863648877222,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.319815508,20,0,3.0,0.959936247723133,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,mixed,505,strong,387200,completed,0.5573103260214552,18760.81631413571,oracle_ablation,3.4741799141947802,0.7609470049627849
0,512,0.003897450009172629,2.5002156784867227,0.80080910075126,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.431898101,40,0,3.0,0.959936247723133,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,mixed,505,strong,451200,completed,0.3666215936630262,13892.165735639575,oracle_ablation,2.003794103856808,0.4908113895130209
0,512,0.0026766666666666666,4.716921326848798,0.9993558246589337,0,0,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.28408808,10,0,3.0,,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,clean,505,weak,355200,completed,0.9277727851827718,21120.210323502484,oracle_ablation,4.723953235568936,0.9993516937511013
0,512,0.0026766666666666666,3.3983412361231466,0.9981222561385364,0,0,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.336704318,20,0,3.0,,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,clean,505,weak,387200,completed,0.8868339992048021,17819.789290614324,oracle_ablation,3.4041171421791274,0.9981150457806217
0,512,0.0026766666666666666,2.5547239877381926,0.9927122766684469,0,0,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.451347741,40,0,3.0,,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,clean,505,weak,451200,completed,0.7336816888422306,13293.519508276435,oracle_ablation,2.5600840578411996,0.9926856912780339
0,512,0.0008814896349293707,5.200664801208982,0.9950938314833458,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.236997209,10,0,3.0,0.2109927140255009,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,casewise_cauchy,505,weak,355200,completed,0.9518840984111492,25316.753835696018,oracle_ablation,5.210273565454186,0.9965911033343547
0,512,0.0008814896349293707,3.7770695038386637,0.9893979404039821,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.314182952,20,0,3.0,0.2109927140255009,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,casewise_cauchy,505,weak,387200,completed,0.9697784124472653,19097.153304486106,oracle_ablation,3.7653201786908403,0.992567641378589
0,512,0.0008814896349293707,2.6224729349621487,0.9753634852519287,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.465772002,40,0,3.0,0.2109927140255009,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,casewise_cauchy,505,weak,451200,completed,0.9617931235401339,12881.839127805712,oracle_ablation,2.5787258398742496,0.9824206462419481
0,512,0.0008712926497752065,4.740307360521807,0.9990145861096148,0,109666,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.293178515,10,0,3.0,0.21332956431346087,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,cellwise_cauchy,505,weak,355200,completed,0.9482609498515207,20465.346855311007,oracle_ablation,4.920383267495371,0.999408163756077
0,512,0.0008712926497752065,3.431164869405894,0.9974755271074296,0,109666,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.318071661,20,0,3.0,0.21332956431346087,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,cellwise_cauchy,505,weak,387200,completed,0.9377732598252562,18863.673617248158,oracle_ablation,3.562054211026118,0.9985047725063189
0,512,0.0008712926497752065,2.3234437015161564,0.9920036794559977,0,109666,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.423616022,40,0,3.0,0.21332956431346087,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,cellwise_cauchy,505,weak,451200,completed,0.9086683068364221,14163.770226802235,oracle_ablation,2.411662965163767,0.99524957486991
0,512,0.004667033571821684,10.225042847163186,1.0002685939515985,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.304852515,10,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,bounded_out_of_subspace,505,weak,355200,completed,0.9487461255635975,19681.64835379495,oracle_ablation,7.581854395016423,0.9267713854573233
0,512,0.004667033571821684,10.295180553740616,1.0989038389348689,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.308411186,20,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,bounded_out_of_subspace,505,weak,387200,completed,0.929678835807238,19454.547280914772,oracle_ablation,7.636526257180761,0.7632280167925742
0,512,0.004667033571821684,9.134777444446813,1.1870930024218131,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.463580677,40,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,bounded_out_of_subspace,505,weak,451200,completed,0.8353918507335937,12942.731001706527,oracle_ablation,6.695553983083251,0.7144148217527165
0,512,0.004283617684828472,11.62994808644717,1.0471743034667624,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.258193843,10,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,in_subspace_leverage,505,weak,355200,completed,0.9165228437914633,23238.354293367098,oracle_ablation,7.394630063253408,0.7374381660032305
0,512,0.004283617684828472,11.0310610860999,1.2364665630070104,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.370816356,20,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,in_subspace_leverage,505,weak,387200,completed,0.8961817983504374,16180.51605037616,oracle_ablation,6.973890898946919,0.6045789591914754
0,512,0.004283617684828472,10.00296131259484,1.3572626287558303,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.451481805,40,0,3.0,1.0,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,in_subspace_leverage,505,weak,451200,completed,0.8116466160080164,13289.572101360762,oracle_ablation,6.253826465885604,0.5648529512995172
0,512,0.004356998715831957,9.056332768575805,0.997522377678803,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.256360651,10,0,3.0,0.9606648451730418,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,mixed,505,weak,355200,completed,0.9430613833374442,23404.52786570588,oracle_ablation,7.017799593554089,0.9702213333303742
0,512,0.004356998715831957,10.060461104611292,1.0672162494948592,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.339035779,20,0,3.0,0.9606648451730418,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,mixed,505,weak,387200,completed,0.9279117570977949,17697.247227703363,oracle_ablation,7.857673433092725,0.8061088977418595
0,512,0.004356998715831957,8.970507154469956,1.146390088104635,0,109800,{'qualification': 'offline exact-MAD oracle ablation'},6000,0.526737474,40,0,3.0,0.9606648451730418,exact_mad_fd,6000,336000,200,0,4.0,10,0,1.5,mixed,505,weak,451200,completed,0.8403468723813288,11390.873625216951,oracle_ablation,6.935257709765293,0.7561856788919106
